user_id,Stt,rating,artistID,name,song_title,genre
3,ID_419,3,419,Lý Phương Nam,Hoa Mơ (171),Dance
3,ID_78,5,78,Lê Đức Tâm,Tình Rơi (847),Dance
3,ID_67,4,67,Phạm Hữu Nam,Trăng Đau (859),R&B
3,ID_182,3,182,Đặng Thị Phi,Đường Lặng (624),Rap
3,ID_586,3,586,Phan Minh Đông,Biển Buồn (480),Dance
3,ID_43,4,43,Vũ Minh Linh,Đường Vui (316),Rap
3,ID_574,4,574,Vũ Anh Tâm,Mây Đau (129),Rock
3,ID_361,3,361,Hồ Tuấn Mai,Kỷ Niệm Nhớ (603),Dance
3,ID_418,5,418,Phạm Xuân Huy,Kỷ Niệm Đau (428),Lo-fi
3,ID_144,3,144,Đỗ Tuấn Phi,Trăng Vui (542),Rock
3,ID_10,4,10,Phan Xuân Mai,Kỷ Niệm Xa (134),Indie
3,ID_497,3,497,Dương Hữu Phúc,Gió Vui (605),Indie
3,ID_110,4,110,Đặng Văn Sơn,Phố Xa (915),Lo-fi
3,ID_323,4,323,Hoàng Minh Linh,Tình Thương (362),R&B
3,ID_308,5,308,Bùi Khánh Phúc,Tình Rơi (812),Rock
3,ID_231,4,231,Lý Xuân Tuấn,Đường Thương (579),Lo-fi
3,ID_484,4,484,Trần Anh Nam,Nắng Lặng (592),Rock
3,ID_580,5,580,Phan Hữu Lan,Kỷ Niệm Mơ (930),Pop
3,ID_71,4,71,Hoàng Anh Sơn,Kỷ Niệm Thương (984),Lo-fi
3,ID_35,5,35,Đỗ Thị Tuấn,Biển Quên (358),Rap
3,ID_469,5,469,Lý Xuân Cường,Nắng Lặng (859),Rock
3,ID_326,4,326,Đỗ Ngọc Trang,Tình Sầu (926),Rap
3,ID_351,4,351,Vũ Hữu Tuấn,Đường Xa (982),Ballad
3,ID_508,3,508,Hồ Anh Hà,Phố Xa (552),Pop
3,ID_489,5,489,Trần Minh Lan,Hoa Thương (196),Lo-fi
3,ID_558,3,558,Lý Tuấn Đông,Lời Yêu Vui (199),Rock
3,ID_600,4,600,Dương Đức Trang,Mưa Quên (501),Bolero
3,ID_36,3,36,Lý Xuân Cường,Đường Đau (138),R&B
3,ID_345,5,345,Ngô Thị Mai,Lời Yêu Thương (692),Rock
3,ID_503,3,503,Trần Bảo Sơn,Mưa Đau (767),Dance
3,ID_19,5,19,Hồ Khánh Dũng,Biển Lạ (288),Pop
3,ID_432,4,432,Hồ Bảo Phi,Mưa Thương (290),Ballad
3,ID_515,4,515,Đỗ Văn Cường,Nắng Lạ (898),Rock
3,ID_389,5,389,Lê Bảo Phi,Lời Yêu Rơi (706),Jazz
3,ID_448,4,448,Đặng Khánh Sơn,Phố Lặng (840),Dance
3,ID_350,4,350,Trần Đức Cường,Mưa Lặng (329),Pop
3,ID_596,4,596,Lê Văn Lan,Tình Sầu (949),Rap
3,ID_451,4,451,Ngô Tuấn Quân,Kỷ Niệm Quên (627),Rock
3,ID_362,5,362,Lê Anh Hương,Nắng Quên (540),R&B
3,ID_204,3,204,Hồ Bảo Lan,Mưa Lặng (389),Ballad
4,ID_112,4,112,Hồ Đức Đông,Giấc Mơ Lạ (380),Ballad
4,ID_400,5,400,Hoàng Văn Huy,Biển Nhớ (141),Dance
4,ID_194,4,194,Hoàng Khánh Huy,Kỷ Niệm Buồn (296),Rap
4,ID_57,5,57,Ngô Ngọc Nam,Giấc Mơ Rơi (292),Pop
4,ID_113,5,113,Hoàng Minh Hà,Đường Quên (449),Rap
4,ID_394,5,394,Nguyễn Ngọc Mai,Tình Quên (773),Indie
4,ID_24,5,24,Vũ Thị Phúc,Kỷ Niệm Thương (474),Ballad
4,ID_249,5,249,Lê Tuấn Đông,Gió Lạ (563),Lo-fi
4,ID_570,5,570,Hoàng Khánh Quân,Gió Say (519),R&B
4,ID_549,5,549,Phan Ngọc Phi,Mưa Rơi (398),Jazz
4,ID_586,4,586,Phan Minh Đông,Biển Buồn (480),Dance
4,ID_535,3,535,Đỗ Đức Tâm,Trăng Nhớ (503),Ballad
4,ID_531,3,531,Ngô Minh Mai,Nắng Vui (918),Rap
4,ID_244,4,244,Phan Quang Sơn,Biển Vui (294),Indie
4,ID_584,4,584,Phan Tuấn Đông,Biển Quên (906),R&B
4,ID_441,4,441,Hoàng Khánh Đông,Biển Lạ (373),R&B
4,ID_371,4,371,Hoàng Xuân Huy,Phố Vui (768),Rock
4,ID_222,5,222,Phạm Tuấn Quân,Biển Quên (638),Rap
4,ID_139,3,139,Phạm Anh Trang,Hoa Thương (235),Ballad
4,ID_338,5,338,Vũ Minh Lan,Đường Thương (710),Jazz
4,ID_360,3,360,Nguyễn Quang Huy,Mây Say (410),Ballad
4,ID_451,3,451,Ngô Tuấn Quân,Kỷ Niệm Quên (627),Rock
4,ID_547,4,547,Hoàng Văn Đông,Mưa Lạ (247),Dance
4,ID_15,5,15,Hoàng Đức Mai,Đường Vui (215),Pop
4,ID_436,4,436,Trần Khánh Mai,Lời Yêu Vui (189),Jazz
4,ID_37,5,37,Bùi Khánh Phi,Giấc Mơ Sầu (929),Lo-fi
4,ID_22,3,22,Lý Anh Phi,Hoa Vui (501),Bolero
4,ID_542,4,542,Ngô Văn Sơn,Kỷ Niệm Xa (379),Dance
4,ID_256,4,256,Đặng Phương Nam,Mưa Nhớ (377),Jazz
4,ID_247,3,247,Nguyễn Hữu Sơn,Trăng Lặng (162),Rock
4,ID_179,3,179,Hoàng Hữu Hạnh,Đường Rơi (947),Jazz
4,ID_64,3,64,Lê Văn Phi,Lời Yêu Quên (269),Bolero
4,ID_103,4,103,Dương Quang Tâm,Tình Say (396),Lo-fi
4,ID_235,5,235,Đỗ Tuấn Nam,Phố Buồn (617),Pop
4,ID_541,4,541,Phan Minh Lan,Mây Lạ (827),Indie
4,ID_380,5,380,Phạm Văn Phúc,Biển Lặng (269),Bolero
4,ID_529,4,529,Phan Đức Trang,Hoa Sầu (103),Rock
4,ID_111,4,111,Hoàng Đức Huy,Đường Lặng (206),Bolero
4,ID_492,3,492,Ngô Anh Mai,Hoa Sầu (149),Indie
4,ID_402,5,402,Phan Hữu Quân,Mưa Thương (891),R&B
5,ID_526,4,526,Phan Minh Tâm,Tình Mơ (985),Pop
5,ID_428,3,428,Bùi Minh Huy,Kỷ Niệm Sầu (959),Bolero
5,ID_242,3,242,Ngô Bảo Tuấn,Mây Nhớ (225),Jazz
5,ID_225,5,225,Phạm Ngọc Tâm,Hoa Sầu (613),Ballad
5,ID_389,5,389,Lê Bảo Phi,Lời Yêu Rơi (706),Jazz
5,ID_298,5,298,Hoàng Thị Hà,Phố Đau (781),Ballad
5,ID_18,4,18,Lý Quang Nam,Hoa Buồn (108),Pop
5,ID_115,3,115,Hồ Phương Trang,Lời Yêu Vui (127),Jazz
5,ID_599,5,599,Dương Ngọc Lan,Nắng Đau (778),R&B
5,ID_93,4,93,Ngô Phương Lan,Tình Đau (312),Indie
5,ID_141,4,141,Dương Hữu Hạnh,Phố Lặng (667),R&B
5,ID_344,4,344,Hoàng Thị Hà,Kỷ Niệm Lạ (982),Rap
5,ID_195,5,195,Hoàng Bảo Tuấn,Mưa Lặng (405),Bolero
5,ID_268,5,268,Hoàng Đức Sơn,Hoa Mơ (240),Lo-fi
5,ID_459,3,459,Lý Tuấn Linh,Đường Thương (799),Bolero
5,ID_279,3,279,Ngô Khánh Đông,Mây Rơi (182),Indie
5,ID_546,5,546,Ngô Minh Lan,Mưa Mơ (105),R&B
5,ID_567,4,567,Hoàng Đức Trang,Phố Vui (855),Jazz
5,ID_96,4,96,Phạm Phương Lan,Mưa Say (611),Bolero
5,ID_249,4,249,Lê Tuấn Đông,Gió Lạ (563),Lo-fi
5,ID_375,3,375,Lê Hữu Đông,Lời Yêu Mơ (277),Bolero
5,ID_64,4,64,Lê Văn Phi,Lời Yêu Quên (269),Bolero
5,ID_189,3,189,Trương Bảo Đông,Kỷ Niệm Lạ (147),Jazz
5,ID_179,3,179,Hoàng Hữu Hạnh,Đường Rơi (947),Jazz
5,ID_155,4,155,Lê Tuấn Huy,Tình Nhớ (252),Ballad
5,ID_201,4,201,Lý Đức Hương,Mây Vui (660),Dance
5,ID_37,5,37,Bùi Khánh Phi,Giấc Mơ Sầu (929),Lo-fi
5,ID_566,5,566,Trần Thị Huy,Trăng Xa (119),Bolero
5,ID_558,4,558,Lý Tuấn Đông,Lời Yêu Vui (199),Rock
5,ID_304,3,304,Ngô Đức Dũng,Đường Sầu (191),Pop
5,ID_504,3,504,Hoàng Bảo Phi,Phố Sầu (596),Rap
5,ID_575,3,575,Trần Thị Sơn,Lời Yêu Nhớ (762),R&B
5,ID_194,3,194,Hoàng Khánh Huy,Kỷ Niệm Buồn (296),Rap
5,ID_372,3,372,Hoàng Đức Hạnh,Tình Xa (955),Ballad
5,ID_398,5,398,Phạm Bảo Hạnh,Biển Mơ (588),Pop
5,ID_187,4,187,Hồ Khánh Lan,Tình Say (612),Lo-fi
5,ID_346,5,346,Đặng Minh Hương,Trăng Quên (881),Ballad
5,ID_29,3,29,Phan Phương Cường,Mưa Say (355),Bolero
5,ID_447,3,447,Đỗ Xuân Tuấn,Kỷ Niệm Vui (831),Dance
5,ID_193,3,193,Đỗ Ngọc Linh,Mưa Sầu (392),Ballad
6,ID_500,5,500,Lê Quang Quân,Mưa Mơ (532),Ballad
6,ID_579,5,579,Vũ Bảo Phi,Mưa Lạ (587),Pop
6,ID_472,3,472,Hồ Tuấn Trang,Lời Yêu Vui (867),Rock
6,ID_532,3,532,Lý Anh Quân,Lời Yêu Nhớ (758),Rock
6,ID_43,3,43,Vũ Minh Linh,Đường Vui (316),Rap
6,ID_351,4,351,Vũ Hữu Tuấn,Đường Xa (982),Ballad
6,ID_272,4,272,Hoàng Tuấn Tâm,Mây Rơi (247),Dance
6,ID_568,3,568,Hồ Minh Linh,Nắng Buồn (404),Rock
6,ID_322,5,322,Phan Hữu Dũng,Đường Buồn (577),Bolero
6,ID_80,5,80,Hồ Hữu Tâm,Phố Buồn (736),Pop
6,ID_251,4,251,Nguyễn Văn Đông,Đường Say (529),Rock
6,ID_303,4,303,Ngô Văn Tâm,Phố Thương (536),R&B
6,ID_381,3,381,Hoàng Minh Đông,Nắng Đau (201),Bolero
6,ID_512,5,512,Lý Đức Phi,Kỷ Niệm Quên (467),Indie
6,ID_133,3,133,Đặng Bảo Hương,Đường Say (991),R&B
6,ID_289,4,289,Bùi Khánh Tâm,Đường Mơ (140),Rock
6,ID_146,5,146,Vũ Bảo Hà,Giấc Mơ Lặng (603),R&B
6,ID_348,5,348,Ngô Quang Cường,Biển Nhớ (289),Rock
6,ID_33,4,33,Đặng Văn Đông,Nắng Sầu (548),Indie
6,ID_217,3,217,Hoàng Bảo Sơn,Giấc Mơ Nhớ (334),Pop
6,ID_85,3,85,Trần Minh Cường,Kỷ Niệm Mơ (869),Lo-fi
6,ID_6,5,6,Lý Quang Sơn,Giấc Mơ Rơi (630),R&B
6,ID_470,4,470,Trương Quang Phi,Nắng Sầu (351),Bolero
6,ID_187,5,187,Hồ Khánh Lan,Tình Say (612),Lo-fi
6,ID_90,4,90,Vũ Khánh Quân,Lời Yêu Sầu (655),Jazz
6,ID_15,3,15,Hoàng Đức Mai,Đường Vui (215),Pop
6,ID_416,4,416,Vũ Khánh Phúc,Mây Say (639),Rock
6,ID_166,3,166,Lý Hữu Nam,Lời Yêu Vui (824),Rap
6,ID_317,4,317,Vũ Tuấn Cường,Lời Yêu Nhớ (839),Jazz
6,ID_220,5,220,Phạm Minh Quân,Mây Đau (474),Pop
6,ID_89,3,89,Đặng Ngọc Hạnh,Đường Vui (755),R&B
6,ID_40,5,40,Ngô Hữu Hà,Hoa Mơ (913),Lo-fi
6,ID_586,5,586,Phan Minh Đông,Biển Buồn (480),Dance
6,ID_62,3,62,Lê Hữu Trang,Nắng Lạ (505),R&B
6,ID_316,3,316,Phan Ngọc Mai,Gió Nhớ (112),Dance
6,ID_411,5,411,Đỗ Tuấn Tâm,Nắng Đau (792),Rap
6,ID_400,5,400,Hoàng Văn Huy,Biển Nhớ (141),Dance
6,ID_398,5,398,Phạm Bảo Hạnh,Biển Mơ (588),Pop
6,ID_320,5,320,Phan Xuân Cường,Phố Đau (336),Indie
6,ID_26,3,26,Lê Hữu Dũng,Mây Lạ (621),Bolero
7,ID_31,5,31,Dương Xuân Hà,Đường Lạ (385),Jazz
7,ID_55,4,55,Ngô Hữu Quân,Mây Sầu (419),Rap
7,ID_142,5,142,Đặng Minh Hà,Tình Vui (322),Ballad
7,ID_445,3,445,Dương Phương Nam,Đường Rơi (604),Ballad
7,ID_528,4,528,Lý Ngọc Hương,Hoa Nhớ (470),Bolero
7,ID_226,4,226,Phạm Xuân Huy,Phố Sầu (497),Dance
7,ID_220,3,220,Phạm Minh Quân,Mây Đau (474),Pop
7,ID_180,4,180,Hồ Minh Trang,Kỷ Niệm Thương (379),Rap
7,ID_329,4,329,Lê Bảo Dũng,Tình Nhớ (699),Pop
7,ID_565,5,565,Trương Minh Đông,Mưa Lạ (724),Indie
7,ID_244,3,244,Phan Quang Sơn,Biển Vui (294),Indie
7,ID_121,3,121,Vũ Văn Quân,Giấc Mơ Xa (512),Jazz
7,ID_261,3,261,Lê Hữu Nam,Lời Yêu Sầu (559),Pop
7,ID_224,3,224,Hồ Xuân Lan,Giấc Mơ Quên (147),R&B
7,ID_582,3,582,Dương Tuấn Huy,Hoa Quên (523),Rap
7,ID_556,4,556,Lý Văn Đông,Phố Vui (822),Lo-fi
7,ID_258,5,258,Phạm Phương Cường,Gió Xa (496),R&B
7,ID_107,3,107,Phạm Đức Hương,Mưa Buồn (693),Rock
7,ID_253,5,253,Trần Thị Sơn,Trăng Rơi (215),Lo-fi
7,ID_599,5,599,Dương Ngọc Lan,Nắng Đau (778),R&B
7,ID_527,4,527,Phan Hữu Huy,Lời Yêu Lạ (301),Lo-fi
7,ID_286,3,286,Vũ Văn Hà,Biển Rơi (490),Rock
7,ID_201,4,201,Lý Đức Hương,Mây Vui (660),Dance
7,ID_448,3,448,Đặng Khánh Sơn,Phố Lặng (840),Dance
7,ID_363,4,363,Bùi Xuân Đông,Biển Rơi (659),Bolero
7,ID_581,5,581,Hoàng Xuân Hạnh,Trăng Buồn (711),Dance
7,ID_110,3,110,Đặng Văn Sơn,Phố Xa (915),Lo-fi
7,ID_541,5,541,Phan Minh Lan,Mây Lạ (827),Indie
7,ID_585,5,585,Trần Phương Dũng,Nắng Vui (246),Bolero
7,ID_436,4,436,Trần Khánh Mai,Lời Yêu Vui (189),Jazz
7,ID_410,3,410,Phan Anh Quân,Kỷ Niệm Say (968),Rock
7,ID_101,5,101,Trần Hữu Phi,Phố Sầu (671),Dance
7,ID_72,4,72,Lê Xuân Phúc,Nắng Buồn (475),R&B
7,ID_227,3,227,Đặng Minh Dũng,Kỷ Niệm Say (704),Lo-fi
7,ID_115,3,115,Hồ Phương Trang,Lời Yêu Vui (127),Jazz
7,ID_465,5,465,Ngô Quang Phi,Đường Đau (488),R&B
7,ID_152,3,152,Hoàng Anh Nam,Trăng Mơ (779),Indie
7,ID_380,5,380,Phạm Văn Phúc,Biển Lặng (269),Bolero
7,ID_146,3,146,Vũ Bảo Hà,Giấc Mơ Lặng (603),R&B
7,ID_411,4,411,Đỗ Tuấn Tâm,Nắng Đau (792),Rap
8,ID_566,4,566,Trần Thị Huy,Trăng Xa (119),Bolero
8,ID_238,4,238,Lý Minh Quân,Biển Sầu (746),Rock
8,ID_308,4,308,Bùi Khánh Phúc,Tình Rơi (812),Rock
8,ID_517,3,517,Trương Văn Quân,Mưa Lạ (618),Dance
8,ID_23,5,23,Phạm Hữu Huy,Biển Đau (895),Ballad
8,ID_545,3,545,Trần Ngọc Phi,Đường Sầu (158),Lo-fi
8,ID_458,4,458,Hồ Đức Nam,Mây Đau (987),Pop
8,ID_350,3,350,Trần Đức Cường,Mưa Lặng (329),Pop
8,ID_431,5,431,Đặng Văn Hà,Mưa Buồn (827),Lo-fi
8,ID_405,3,405,Dương Anh Linh,Lời Yêu Quên (339),Indie
8,ID_301,5,301,Phan Văn Linh,Hoa Lặng (110),Pop
8,ID_167,5,167,Dương Thị Nam,Biển Say (109),Ballad
8,ID_47,3,47,Phan Hữu Hạnh,Lời Yêu Rơi (113),R&B
8,ID_462,4,462,Bùi Quang Phi,Đường Xa (543),Pop
8,ID_445,5,445,Dương Phương Nam,Đường Rơi (604),Ballad
8,ID_498,3,498,Dương Anh Trang,Giấc Mơ Vui (256),Bolero
8,ID_472,5,472,Hồ Tuấn Trang,Lời Yêu Vui (867),Rock
8,ID_444,4,444,Nguyễn Minh Hương,Giấc Mơ Vui (293),R&B
8,ID_243,3,243,Nguyễn Tuấn Linh,Giấc Mơ Rơi (668),Lo-fi
8,ID_417,3,417,Lê Xuân Trang,Lời Yêu Vui (841),Ballad
8,ID_188,3,188,Bùi Hữu Dũng,Lời Yêu Mơ (149),Jazz
8,ID_496,4,496,Trần Anh Tuấn,Mây Rơi (605),Rock
8,ID_236,5,236,Trương Hữu Sơn,Mưa Sầu (669),Rock
8,ID_573,3,573,Phạm Quang Dũng,Đường Lặng (639),R&B
8,ID_24,5,24,Vũ Thị Phúc,Kỷ Niệm Thương (474),Ballad
8,ID_33,5,33,Đặng Văn Đông,Nắng Sầu (548),Indie
8,ID_549,4,549,Phan Ngọc Phi,Mưa Rơi (398),Jazz
8,ID_111,3,111,Hoàng Đức Huy,Đường Lặng (206),Bolero
8,ID_30,5,30,Đặng Anh Huy,Nắng Sầu (457),Ballad
8,ID_1,3,1,Lê Tuấn Phúc,Biển Buồn (951),Rap
8,ID_223,3,223,Trương Minh Sơn,Tình Nhớ (787),Dance
8,ID_436,4,436,Trần Khánh Mai,Lời Yêu Vui (189),Jazz
8,ID_508,3,508,Hồ Anh Hà,Phố Xa (552),Pop
8,ID_376,3,376,Phan Thị Tâm,Mây Đau (489),Bolero
8,ID_307,5,307,Đặng Minh Đông,Hoa Rơi (764),Rock
8,ID_367,4,367,Nguyễn Thị Phúc,Nắng Say (708),Ballad
8,ID_461,3,461,Nguyễn Xuân Nam,Mây Say (769),Indie
8,ID_69,5,69,Ngô Ngọc Sơn,Trăng Thương (942),Indie
8,ID_329,4,329,Lê Bảo Dũng,Tình Nhớ (699),Pop
8,ID_21,4,21,Phạm Minh Quân,Mưa Xa (751),Jazz
9,ID_92,4,92,Đặng Tuấn Nam,Hoa Sầu (506),Dance
9,ID_219,4,219,Lê Phương Phúc,Hoa Say (346),Lo-fi
9,ID_196,4,196,Lê Anh Phi,Hoa Đau (146),R&B
9,ID_15,4,15,Hoàng Đức Mai,Đường Vui (215),Pop
9,ID_172,4,172,Trần Minh Dũng,Trăng Buồn (448),Rap
9,ID_449,4,449,Trương Phương Quân,Lời Yêu Quên (225),Pop
9,ID_350,3,350,Trần Đức Cường,Mưa Lặng (329),Pop
9,ID_312,4,312,Trần Văn Phúc,Gió Nhớ (407),Indie
9,ID_514,4,514,Phạm Quang Cường,Mây Rơi (710),Dance
9,ID_512,5,512,Lý Đức Phi,Kỷ Niệm Quên (467),Indie
9,ID_41,3,41,Lý Xuân Phi,Phố Say (714),Ballad
9,ID_579,3,579,Vũ Bảo Phi,Mưa Lạ (587),Pop
9,ID_421,3,421,Dương Thị Linh,Mây Nhớ (156),Dance
9,ID_420,3,420,Hoàng Ngọc Trang,Hoa Lặng (134),Lo-fi
9,ID_261,4,261,Lê Hữu Nam,Lời Yêu Sầu (559),Pop
9,ID_533,4,533,Nguyễn Bảo Sơn,Nắng Nhớ (118),Bolero
9,ID_547,5,547,Hoàng Văn Đông,Mưa Lạ (247),Dance
9,ID_84,5,84,Vũ Tuấn Huy,Kỷ Niệm Thương (208),R&B
9,ID_23,3,23,Phạm Hữu Huy,Biển Đau (895),Ballad
9,ID_297,5,297,Nguyễn Minh Hương,Mây Xa (690),Ballad
9,ID_567,5,567,Hoàng Đức Trang,Phố Vui (855),Jazz
9,ID_109,3,109,Vũ Quang Hạnh,Kỷ Niệm Thương (790),Indie
9,ID_51,3,51,Hoàng Minh Phúc,Kỷ Niệm Sầu (353),Ballad
9,ID_555,5,555,Nguyễn Bảo Sơn,Hoa Vui (867),Lo-fi
9,ID_405,4,405,Dương Anh Linh,Lời Yêu Quên (339),Indie
9,ID_320,5,320,Phan Xuân Cường,Phố Đau (336),Indie
9,ID_582,5,582,Dương Tuấn Huy,Hoa Quên (523),Rap
9,ID_254,4,254,Ngô Bảo Lan,Mưa Sầu (874),Jazz
9,ID_315,4,315,Đặng Khánh Tâm,Tình Lặng (267),Rap
9,ID_417,3,417,Lê Xuân Trang,Lời Yêu Vui (841),Ballad
9,ID_117,3,117,Đỗ Văn Sơn,Gió Rơi (766),Jazz
9,ID_518,5,518,Hồ Xuân Quân,Giấc Mơ Quên (760),Indie
9,ID_258,4,258,Phạm Phương Cường,Gió Xa (496),R&B
9,ID_592,3,592,Dương Minh Lan,Hoa Sầu (602),Pop
9,ID_86,5,86,Đỗ Bảo Sơn,Nắng Lặng (399),Jazz
9,ID_488,4,488,Lý Văn Sơn,Trăng Buồn (144),Pop
9,ID_593,5,593,Đỗ Tuấn Huy,Mây Nhớ (634),Pop
9,ID_123,3,123,Bùi Hữu Lan,Giấc Mơ Vui (492),Rap
9,ID_507,3,507,Trương Minh Phi,Tình Đau (592),R&B
9,ID_170,4,170,Ngô Anh Lan,Đường Lặng (120),Dance
10,ID_174,3,174,Hồ Đức Nam,Trăng Vui (489),Rock
10,ID_166,5,166,Lý Hữu Nam,Lời Yêu Vui (824),Rap
10,ID_120,4,120,Hồ Khánh Trang,Phố Mơ (344),R&B
